title	date	journal	url	EMOBON_publication
Clues about the Genetic Basis of Adaptation Emerge from Comparing the Proteomes of Two Ostreococcus Ecotypes (Chlorophyta, Prasinophyceae)	2008	Molecular Biology and Evolution	https://doi.org/10.1093/molbev/msn168	No
The Mixed Lineage Nature of Nitrogen Transport and Assimilation in Marine Eukaryotic Phytoplankton: A Case Study of Micromonas	2010	Molecular Biology and Evolution	https://doi.org/10.1093/molbev/msq113	No
Highly Dynamic Exon Shuffling in Candidate Pathogen Receptors ... What if Brown Algae Were Capable of Adaptive Immunity?	2011	Molecular Biology and Evolution	https://doi.org/10.1093/molbev/msr296	No
Illuminating the Base of the Annelid Tree Using Transcriptomics	2014	Molecular Biology and Evolution	https://doi.org/10.1093/molbev/msu080	No
Genome-Wide Transcript Profiling Reveals the Coevolution of Plastid Gene Sequences and Transcript Processing Pathways in the Fucoxanthin Dinoflagellate Karlodinium veneficum	2014	Molecular Biology and Evolution	https://doi.org/10.1093/molbev/msu189	No
Intron Invasions Trace Algal Speciation and Reveal Nearly Identical Arctic and Antarctic Micromonas Populations	2015	Molecular Biology and Evolution	https://doi.org/10.1093/molbev/msv122	No
Convergent Acquisition of Nonembryonic Development in Styelid Ascidians	2018	Molecular Biology and Evolution	https://doi.org/10.1093/molbev/msy068	No
Emerging Perspectives on the Mechanisms, Regulation, and Distribution of Light Color Acclimation in Cyanobacteria	2012	Molecular Plant	https://doi.org/10.1093/mp/ssr054	No
The Protist Ribosomal Reference database (PR2): a catalog of unicellular eukaryote Small Sub-Unit rRNA sequences with curated taxonomy	2012	Nucleic Acids Research	https://doi.org/10.1093/nar/gks1160	No
ITSoneDB: a comprehensive collection of eukaryotic ribosomal RNA Internal Transcribed Spacer 1 (ITS1) sequences	2017	Nucleic Acids Research	https://doi.org/10.1093/nar/gkx855	No
Polycytidylation of mitochondrial mRNAs in Chlamydomonas reinhardtii	2017	Nucleic Acids Research	https://doi.org/10.1093/nar/gkx903	No
The Ocean Gene Atlas: exploring the biogeography of plankton genes online	2018	Nucleic Acids Research	https://doi.org/10.1093/nar/gky376	No
MetaboLights: a resource evolving in response to the needs of its scientific community	2019	Nucleic Acids Research	https://doi.org/10.1093/nar/gkz1019	No
In Vitro Enzymatic Activity Assays Implicate the Existence of the Chlorophyll Cycle in Chlorophyll b-Containing Cyanobacteria	2019	Plant and Cell Physiology	https://doi.org/10.1093/pcp/pcz157	No
Phytoplankton Evolution, Taxonomy and Ecology	2008	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbn106	No
Variation in diatom biochemical composition during a simulated bloom and its effect on copepod production	2009	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbp073	No
Carbon content of Mnemiopsis leidyi eggs and specific egg production rates in northern Europe	2014	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbu102	No
Reproduction rates under variable food conditions and starvation in Mnemiopsis leidyi: significance for the invasion success of a ctenophore	2015	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbv017	No
Regulation of Cyanea capillata populations by predation on their planulae	2015	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbv064	No
Is chain length in phytoplankton regulated to evade predation?	2015	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbv076	No
Oithona similis likes it cool: evidence from two long-term time series	2015	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbv104	No
From egg to maturity: a closed system for complete life cycle studies of the holopelagic jellyfish Pelagia noctiluca	2017	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbz013	No
The little Aplysia coming of age: from one species to a complex of species complexes in Aplysia parvula (Mollusca: Gastropoda: Heterobranchia)	2019	Zoological Journal of the Linnean Society	https://doi.org/10.1093/zoolinnean/zlz028	No
Ongoing revision of Echiniscoididae (Heterotardigrada: Echiniscoidea), with the description of a new interstitial species and genus with unique anal structures	2019	Zoological Journal of the Linnean Society	https://doi.org/10.1093/zoolinnean/zlz122	No
Inhibitory Control of the Brain-Pituitary Reproductive Axis of Male European Sea Bass: Role of Gonadotropin Inhibitory Hormone	2016	Biology of Reproduction	https://doi.org/10.1095/biolreprod.116.140517	No
Priority effects in a planktonic bloom-forming marine diatom	2015	Biology Letters	https://doi.org/10.1098/rsbl.2015.0184	No
Adaptive evolution of sexual systems in pedunculate barnacles	2011	Proceedings of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rspb.2011.1554	No
Seascape analysis reveals regional gene flow patterns among populations of a marine planktonic diatom	2013	Proceedings of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rspb.2013.1599	No
The role of ontogeny in physiological tolerance: decreasing hydrostatic pressure tolerance with development in the northern stone crab Lithodes maja	2015	Proceedings of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rspb.2015.0577	No
Cell proliferation and migration during early development of a symbiotic scleractinian coral	2016	Proceedings of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rspb.2016.0206	No
Characterization of the main steps in first shell formation in Mytilus galloprovincialis: possible role of tyrosinase	2019	Proceedings of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rspb.2019.2043	No
Xenacoelomorpha: a case of independent nervous system centralization?	2016	Philosophical Transactions of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rstb.2015.0039	No
The larval nervous system of the penis worm Priapulus caudatus (Ecdysozoa)	2016	Philosophical Transactions of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rstb.2015.0050	No
Fatty acid bioconversion in harpacticoid copepods in a changing environment: a transcriptomic approach	2020	Philosophical Transactions of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rstb.2019.0645	No
Motilimonas cestriensis sp. nov., isolated from a Cheshire brine spring	2019	Access Microbiology	https://doi.org/10.1099/acmi.ac2019.po0227	No
Role of midbody remnant in meiosis II creating tethered polar bodies	2017	bioRxiv	https://doi.org/10.1101/191981	No
Simplifying the combined use of CRISPR-Cas9 and Cre-loxP technologies for the efficient generation of targeted conditional gene knockouts in mammalian cells	2017	bioRxiv	https://doi.org/10.1101/236679	No
Chloroplasts of symbiotic microalgae remain active during bleaching induced by thermal stress in Collodaria (Radiolaria)	2018	bioRxiv	https://doi.org/10.1101/263053	No
A bHLH-PAS protein regulates light-dependent diurnal rhythmic processes in the marine diatom Phaeodactylum tricornutum	2018	bioRxiv	https://doi.org/10.1101/271445	No
Integrated systems biology and imaging of the smallest free-living eukaryote Ostreococcus tauri	2018	bioRxiv	https://doi.org/10.1101/293704	No
Virus-host coexistence in phytoplankton through the genomic lens	2019	bioRxiv	https://doi.org/10.1101/513622	No
A cis-regulatory change underlying the motor neuron-specific loss of terminal selector gene expression in immotile tunicate larvae	2019	bioRxiv	https://doi.org/10.1101/567719	No
Characterization of eyes, photoreceptors and opsins in developmental stages of the chaetognath Spadella cephaloptera	2020	bioRxiv	https://doi.org/10.1101/871111	No
Horizontal gene transfer of an entire metabolic pathway between a eukaryotic alga and its DNA virus	2009	Genome Research	https://doi.org/10.1101/gr.091686.109	No
Photosystem II and Pigment Dynamics among Ecotypes of the Green Alga Ostreococcus	2009	Plant Physiology	https://doi.org/10.1104/pp.109.140566	No
Light History Influences the Response of the Marine Cyanobacterium Synechococcus sp. WH7803 to Oxidative Stress    	2011	Plant Physiology	https://doi.org/10.1104/pp.111.174714	No
Glycerolipid Characterization and Nutrient Deprivation-Associated Changes in the Green Picoalga Ostreococcus tauri	2017	Plant Physiology	https://doi.org/10.1104/pp.16.01467	No
Characterization of a Nitric Oxide Synthase from the Plant Kingdom: NO Generation from the Green Alga Ostreococcus tauri Is Light Irradiance and Growth Phase Dependent    	2010	The Plant Cell	https://doi.org/10.1105/tpc.109.073510	No
Diatom Molecular Research Comes of Age: Model Species for Studying Phytoplankton Biology and Diversity	2019	The Plant Cell	https://doi.org/10.1105/tpc.19.00158	No
Biochemical and structural investigation of two paralogous glycoside hydrolases from Zobellia galactanivorans: novel insights into the evolution, dimerization plasticity and catalytic mechanism of the GH117 family	2015	Acta Crystallographica Section D Biological Crystallography	https://doi.org/10.1107/s1399004714025024	No
Biochemical and structural investigation of two paralogous glycoside hydrolases from Zobellia galactanivorans: novel insights into the evolution, dimerization plasticity and catalytic mechanism of the GH117 family	2015	Acta Crystallographica Section D, Structural Biology	https://doi.org/10.1107/S1399004714025024	No
Phylogenetic analysis of some leguminous trees using CLUSTALW2 bioinformatics tool	2012	2012 IEEE International Conference on Bioinformatics and Biomedicine Workshops	https://doi.org/10.1109/bibmw.2012.6470264	No
Multi-version data warehouse: A survey	2014	2014 5th International Conference - Confluence The Next Generation Information Technology Summit (Confluence)	https://doi.org/10.1109/confluence.2014.6949236	No
Bottom trawling affects fish condition through changes in the ratio of prey availability to density of competitors	2016	Journal of Applied Ecology	https://doi.org/10.1111/1365-2664.12697	No
pico‐PLAZA, a genome database of microbial photosynthetic eukaryotes	2013	Environmental Microbiology	https://doi.org/10.1111/1462-2920.12174	No
A single regulatory gene is sufficient to alter Vibrio aestuarianus pathogenicity in oysters	2015	Environmental Microbiology	https://doi.org/10.1111/1462-2920.12699	No
Competitive advantage and higher fitness in native populations of genetically structured planktonic diatoms	2016	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13372	No
Pigment variations in Emiliania huxleyi (CCMP370) as a response to changes in light intensity or quality	2016	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13373	No
Photoprotective and antioxidant responses to light spectrum and intensity variations in the coastal diatom Skeletonema marinoi	2016	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13545	No
Copper toxicity response influences mesotrophic Synechococcus community structure	2017	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13630	No
Physiological and proteomic characterization of light adaptations in marine Synechococcus	2017	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13744	No
Quantitative biogeography of picoprasinophytes establishes ecotype distributions and significant contributions to marine phytoplankton	2017	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13812	No
Occurrence of chlorophyll allomers during virus‐induced mortality and population decline in the ubiquitous picoeukaryote Ostreococcus tauri	2017	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13980	No
Thermoacclimation and genome adaptation of the membrane lipidome in marine Synechococcus	2017	Environmental Microbiology	https://doi.org/10.1111/1462-2920.13985	No
Closely related viruses of the marine picoeukaryotic alga Ostreococcus lucimarinus exhibit different ecological strategies	2019	Environmental Microbiology	https://doi.org/10.1111/1462-2920.14608	No
Improving eDNA‐based protist diversity assessments using networks of amplicon sequence variants	2019	Environmental Microbiology	https://doi.org/10.1111/1462-2920.14764	No
Environmental monitoring through protist next‐generation sequencing metabarcoding: assessing the impact of fish farming on benthic foraminifera communities	2014	Molecular Ecology Resources	https://doi.org/10.1111/1755-0998.12261	No
PhytoREF: a reference database of the plastidial 16S rRNA gene of photosynthetic eukaryotes with curated taxonomy	2015	Molecular Ecology Resources	https://doi.org/10.1111/1755-0998.12401	No
Cell‐specific CO2 fixation rates of two distinct groups of plastidic protists in the Atlantic Ocean remain unchanged after nutrient addition	2015	Environmental Microbiology Reports	https://doi.org/10.1111/1758-2229.12228	No
